stem,class,split,path,n_boxes
oil_spot__img_02_425507000_00913,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_02_425507000_00913.jpg,1
oil_spot__img_02_425507000_00919,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_02_425507000_00919.jpg,1
oil_spot__img_02_425507000_00931,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_02_425507000_00931.jpg,1
oil_spot__img_02_425507200_01502,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_02_425507200_01502.jpg,6
oil_spot__img_02_425507200_01503,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_02_425507200_01503.jpg,5
oil_spot__img_02_425507200_01504,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_02_425507200_01504.jpg,5
oil_spot__img_02_425507200_01505,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_02_425507200_01505.jpg,3
oil_spot__img_02_425507200_01509,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_02_425507200_01509.jpg,4
oil_spot__img_02_425507200_01512,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_02_425507200_01512.jpg,5
oil_spot__img_02_425507200_01513,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_02_425507200_01513.jpg,4
oil_spot__img_02_425507200_01515,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_02_425507200_01515.jpg,3
oil_spot__img_02_425507200_01516,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_02_425507200_01516.jpg,3
oil_spot__img_02_425613800_00218,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_02_425613800_00218.jpg,3
oil_spot__img_02_425637500_00003,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_02_425637500_00003.jpg,2
oil_spot__img_02_435974400_00004,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_02_435974400_00004.jpg,5
oil_spot__img_02_SIS001540_00053,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_02_SIS001540_00053.jpg,3
oil_spot__img_03_3402564500_00001,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_3402564500_00001.jpg,3
oil_spot__img_03_3402617400_00941,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_3402617400_00941.jpg,1
oil_spot__img_03_3402617400_00947,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_3402617400_00947.jpg,1
oil_spot__img_03_3402617700_00118,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_3402617700_00118.jpg,2
oil_spot__img_03_3402617700_00394,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_3402617700_00394.jpg,1
oil_spot__img_03_3402617700_00707,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_3402617700_00707.jpg,3
oil_spot__img_03_3402617700_00783,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_3402617700_00783.jpg,1
oil_spot__img_03_3437006100_00013,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_3437006100_00013.jpg,2
oil_spot__img_03_3437006500_00035,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_3437006500_00035.jpg,2
oil_spot__img_03_425391000_00489,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_425391000_00489.jpg,1
oil_spot__img_03_425391000_00491,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_425391000_00491.jpg,1
oil_spot__img_03_425501800_01178,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_425501800_01178.jpg,2
oil_spot__img_03_425502900_00019,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_425502900_00019.jpg,3
oil_spot__img_03_425504800_00012,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_425504800_00012.jpg,1
oil_spot__img_03_425507000_00872,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_425507000_00872.jpg,2
oil_spot__img_03_425507000_00876,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_425507000_00876.jpg,1
oil_spot__img_03_425507000_00882,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_425507000_00882.jpg,2
oil_spot__img_03_425507000_00894,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_425507000_00894.jpg,2
oil_spot__img_03_425507000_00900,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_425507000_00900.jpg,1
oil_spot__img_03_425507000_00919,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_425507000_00919.jpg,1
oil_spot__img_03_425507000_00925,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_425507000_00925.jpg,1
oil_spot__img_03_436152900_00005,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_436152900_00005.jpg,6
oil_spot__img_03_4403465900_00023,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_4403465900_00023.jpg,3
oil_spot__img_03_SIS001546_00031,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_SIS001546_00031.jpg,6
oil_spot__img_03_SIS001546_00041,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_SIS001546_00041.jpg,2
oil_spot__img_03_SIS001546_00060,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_03_SIS001546_00060.jpg,2
oil_spot__img_04_425503600_00019,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_04_425503600_00019.jpg,2
oil_spot__img_04_431854200_00007,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_04_431854200_00007.jpg,6
oil_spot__img_04_431854700_00287,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_04_431854700_00287.jpg,3
oil_spot__img_04_431854700_00657,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_04_431854700_00657.jpg,2
oil_spot__img_04_431854700_00670,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_04_431854700_00670.jpg,2
oil_spot__img_04_431854700_00686,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_04_431854700_00686.jpg,3
oil_spot__img_04_431855000_00121,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_04_431855000_00121.jpg,1
oil_spot__img_04_431855000_00127,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_04_431855000_00127.jpg,1
oil_spot__img_04_435974400_00005,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_04_435974400_00005.jpg,2
oil_spot__img_04_436163100_00006,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_04_436163100_00006.jpg,7
oil_spot__img_04_436163100_00008,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_04_436163100_00008.jpg,2
oil_spot__img_04_436163100_00012,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_04_436163100_00012.jpg,2
oil_spot__img_04_436163100_00021,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_04_436163100_00021.jpg,1
oil_spot__img_04_436163100_00033,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_04_436163100_00033.jpg,2
oil_spot__img_04_436163100_00055,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_04_436163100_00055.jpg,1
oil_spot__img_06_425392300_00387,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_06_425392300_00387.jpg,1
oil_spot__img_06_425502300_01396,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_06_425502300_01396.jpg,2
oil_spot__img_06_425502300_01397,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_06_425502300_01397.jpg,2
oil_spot__img_06_425502300_01398,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_06_425502300_01398.jpg,2
oil_spot__img_06_425502300_01399,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_06_425502300_01399.jpg,3
oil_spot__img_06_425502300_01400,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_06_425502300_01400.jpg,4
oil_spot__img_06_425502300_01401,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_06_425502300_01401.jpg,3
oil_spot__img_06_425502300_01402,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_06_425502300_01402.jpg,5
oil_spot__img_06_425502300_01403,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_06_425502300_01403.jpg,5
oil_spot__img_06_425502300_01404,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_06_425502300_01404.jpg,5
oil_spot__img_06_425502300_01409,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_06_425502300_01409.jpg,5
oil_spot__img_06_425502300_01410,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_06_425502300_01410.jpg,5
oil_spot__img_06_425502300_01437,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_06_425502300_01437.jpg,1
oil_spot__img_06_425502300_01438,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_06_425502300_01438.jpg,1
oil_spot__img_06_425503400_00040,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_06_425503400_00040.jpg,1
oil_spot__img_07_3437011100_00683,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_3437011100_00683.jpg,1
oil_spot__img_07_3437011100_00684,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_3437011100_00684.jpg,1
oil_spot__img_07_3437011100_00686,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_3437011100_00686.jpg,1
oil_spot__img_07_3437011100_00693,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_3437011100_00693.jpg,3
oil_spot__img_07_425100400_00082,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425100400_00082.jpg,1
oil_spot__img_07_425100400_00088,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425100400_00088.jpg,1
oil_spot__img_07_425100400_00094,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425100400_00094.jpg,1
oil_spot__img_07_425390900_00052,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425390900_00052.jpg,7
oil_spot__img_07_425390900_00053,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425390900_00053.jpg,11
oil_spot__img_07_425390900_00054,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425390900_00054.jpg,7
oil_spot__img_07_425390900_00057,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425390900_00057.jpg,6
oil_spot__img_07_425390900_00058,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425390900_00058.jpg,3
oil_spot__img_07_425390900_00059,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425390900_00059.jpg,8
oil_spot__img_07_425390900_00061,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425390900_00061.jpg,4
oil_spot__img_07_425390900_00062,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425390900_00062.jpg,5
oil_spot__img_07_425390900_00065,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425390900_00065.jpg,5
oil_spot__img_07_425390900_00071,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425390900_00071.jpg,6
oil_spot__img_07_425390900_00074,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425390900_00074.jpg,7
oil_spot__img_07_425390900_00075,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425390900_00075.jpg,4
oil_spot__img_07_425390900_00077,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425390900_00077.jpg,5
oil_spot__img_07_425390900_00080,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425390900_00080.jpg,8
oil_spot__img_07_425390900_00081,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425390900_00081.jpg,6
oil_spot__img_07_425390900_00086,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425390900_00086.jpg,6
oil_spot__img_07_425390900_00110,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425390900_00110.jpg,3
oil_spot__img_07_425390900_00111,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425390900_00111.jpg,4
oil_spot__img_07_425390900_00113,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425390900_00113.jpg,3
oil_spot__img_07_425507400_01690,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425507400_01690.jpg,2
oil_spot__img_07_425507400_01692,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_425507400_01692.jpg,2
oil_spot__img_07_435974600_00211,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_435974600_00211.jpg,2
oil_spot__img_07_435974600_00212,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_435974600_00212.jpg,2
oil_spot__img_07_435974600_00213,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_435974600_00213.jpg,1
oil_spot__img_07_435974600_00215,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_435974600_00215.jpg,1
oil_spot__img_07_435974600_00217,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_435974600_00217.jpg,1
oil_spot__img_07_435974600_00218,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_435974600_00218.jpg,1
oil_spot__img_07_435974600_00221,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_435974600_00221.jpg,1
oil_spot__img_07_435974600_00223,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_435974600_00223.jpg,1
oil_spot__img_07_435974600_00224,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_435974600_00224.jpg,1
oil_spot__img_07_435974600_00227,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_435974600_00227.jpg,1
oil_spot__img_07_435974600_00230,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_435974600_00230.jpg,1
oil_spot__img_07_436163600_00085,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_07_436163600_00085.jpg,1
oil_spot__img_08_3437011100_00683,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_08_3437011100_00683.jpg,1
oil_spot__img_08_3437011100_00684,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_08_3437011100_00684.jpg,1
oil_spot__img_08_3437011100_00686,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_08_3437011100_00686.jpg,2
oil_spot__img_08_425391700_00089,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_08_425391700_00089.jpg,1
oil_spot__img_08_425391700_00095,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_08_425391700_00095.jpg,1
oil_spot__img_08_425391700_00179,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_08_425391700_00179.jpg,1
oil_spot__img_08_425391700_00181,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_08_425391700_00181.jpg,1
oil_spot__img_08_425391700_00183,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_08_425391700_00183.jpg,1
oil_spot__img_08_425391700_00184,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_08_425391700_00184.jpg,2
oil_spot__img_08_425391700_00185,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_08_425391700_00185.jpg,2
oil_spot__img_08_425391700_00187,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_08_425391700_00187.jpg,1
oil_spot__img_08_425391700_00188,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_08_425391700_00188.jpg,2
oil_spot__img_08_425391700_00189,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_08_425391700_00189.jpg,1
oil_spot__img_08_425391700_00191,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_08_425391700_00191.jpg,2
oil_spot__img_08_425391700_00198,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_08_425391700_00198.jpg,2
oil_spot__img_08_425506100_01047,oil_spot,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_08_425506100_01047.jpg,2
